É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2026/01/04 18:11:35

,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû,ìåãû
1975/1/1 4:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/1 5:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/1 6:00:00,10,8,1,,0,1,,0,1,,0,2,5.5,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.8,8,ñk,8,3
1975/1/1 7:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0.0,0,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/1 8:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0.0,0,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/1 9:00:00,10,8,1,,0,1,,0,1,,0,2,4.2,8,1,0.5,0,8,1,,,0,2,,,0,1,,,0,1,4.0,8,ñkñkìå,8,3
1975/1/1 10:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,1.0,0,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/1 11:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0.5,0,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/1 12:00:00,10,8,1,,0,1,,0,1,,0,2,4.6,8,1,0.5,0,8,1,,,0,2,,,0,1,,,0,1,2.2,8,ñkìå,8,3
1975/1/1 13:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,1.0,0,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/1 14:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0.5,0,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/1 15:00:00,10,8,1,,0,1,,0,1,,0,2,5.1,8,1,0.0,0,8,1,,,0,2,,,0,1,,,0,1,2.4,8,ñkìå,8,3
1975/1/1 16:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0.0,0,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/1 17:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/1 18:00:00,10,8,1,,0,1,,0,1,,0,2,5.1,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,3.0,8,ñkñkìå,8,3
1975/1/1 19:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0.0,0,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/1 20:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0.0,0,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/1 21:00:00,10,8,1,,0,1,,0,1,,0,2,5.1,8,1,0.0,0,8,1,,,0,2,,,0,1,,,0,1,3.4,8,ñkñkìå,8,3
1975/1/1 22:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0.0,0,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/1 23:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0.0,0,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1975/1/2 00:00:00,10,8,1,,0,1,,0,1,,0,2,3.0,8,1,0.5,0,8,1,,,0,2,,,0,1,,,0,1,3.0,8,ñkñkìå,8,3
1976/1/1 1:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 2:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 3:00:00,0,8,1,,0,1,,0,1,,0,2,2.2,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,0.9,8,ñkñkêº,8,3
1976/1/1 4:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 5:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 6:00:00,3,8,1,,0,1,,0,1,,0,2,0.9,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.4,8,ñk,8,3
1976/1/1 7:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 8:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 9:00:00,0+,8,1,,0,1,,0,1,,0,2,2.0,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,0.9,8,ñkñkìå,8,3
1976/1/1 10:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 11:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 12:00:00,0,8,1,,0,1,,0,1,,0,2,7.3,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.4,8,ñkñkìå,8,3
1976/1/1 13:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 14:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 15:00:00,0+,8,1,,0,1,,0,1,,0,2,9.0,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,0.2,8,ê√â∏,8,3
1976/1/1 16:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 17:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 18:00:00,0,8,1,,0,1,,0,1,,0,2,7.4,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.3,8,ñkñkìå,8,3
1976/1/1 19:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 20:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 21:00:00,0,8,1,,0,1,,0,1,,0,2,5.3,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.4,8,ñk,8,3
1976/1/1 22:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/1 23:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1976/1/2 00:00:00,0,8,1,,0,1,,0,1,,0,2,3.3,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.4,8,ñk,8,3
1977/1/1 1:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 2:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 3:00:00,0+,8,1,,0,1,,0,1,,0,2,-1.1,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,2.1,8,ñkñkêº,8,3
1977/1/1 4:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 5:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 6:00:00,0+,8,1,,0,1,,0,1,,0,2,-2.3,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.9,8,ñkñkêº,8,3
1977/1/1 7:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 8:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 9:00:00,3,8,1,,0,1,,0,1,,0,2,0.2,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.4,8,ñk,8,3
1977/1/1 10:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 11:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 12:00:00,5,8,1,,0,1,,0,1,,0,2,4.6,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,2.6,8,ñkñkìå,8,3
1977/1/1 13:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 14:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 15:00:00,10-,8,1,,0,1,,0,1,,0,2,4.0,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,4.5,8,ñk,8,3
1977/1/1 16:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 17:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 18:00:00,3,8,1,,0,1,,0,1,,0,2,3.3,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.9,8,ñk,8,3
1977/1/1 19:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 20:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 21:00:00,0+,8,1,,0,1,,0,1,,0,2,1.1,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.7,8,êºñkêº,8,3
1977/1/1 22:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/1 23:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1977/1/2 00:00:00,0,8,1,,0,1,,0,1,,0,2,0.2,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,2.0,8,ñkñkêº,8,3
1978/1/1 1:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 2:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 3:00:00,10-,8,1,,0,1,,0,1,,0,2,7.4,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.0,8,ìÏìÏêº,8,3
1978/1/1 4:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 5:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 6:00:00,9,8,1,,0,1,,0,1,,0,2,7.6,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.0,8,ñk,8,3
1978/1/1 7:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 8:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 9:00:00,10,8,1,,0,1,,0,1,,0,2,7.6,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,3.0,8,ñkñkêº,8,3
1978/1/1 10:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 11:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 12:00:00,10,8,1,,0,1,,0,1,,0,2,9.5,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,3.3,8,ñkñkêº,8,3
1978/1/1 13:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 14:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0.0,0,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 15:00:00,10,8,1,,0,1,,0,1,,0,2,10.9,8,1,1.5,0,8,1,,,0,2,,,0,1,,,0,1,1.4,8,ñkñkìå,8,3
1978/1/1 16:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 17:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 18:00:00,10-,8,1,,0,1,,0,1,,0,2,11.0,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.7,8,ñkìå,8,3
1978/1/1 19:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 20:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 21:00:00,10,8,1,,0,1,,0,1,,0,2,10.5,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,2.5,8,ñk,8,3
1978/1/1 22:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/1 23:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1978/1/2 00:00:00,10-,8,1,,0,1,,0,1,,0,2,9.1,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.8,8,ñkñkìå,8,3
1979/1/1 1:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 2:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 3:00:00,0,8,1,,0,1,,0,1,,0,2,1.8,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,2.8,8,ñkñkêº,8,3
1979/1/1 4:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 5:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 6:00:00,10-,8,1,,0,1,,0,1,,0,2,0.8,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,0.9,8,ñkñkêº,8,3
1979/1/1 7:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 8:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 9:00:00,8,8,1,,0,1,,0,1,,0,2,2.3,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,2.5,8,ñkñkêº,8,3
1979/1/1 10:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 11:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 12:00:00,3,8,1,,0,1,,0,1,,0,2,7.4,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.0,8,ñk,8,3
1979/1/1 13:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 14:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 15:00:00,0+,8,1,,0,1,,0,1,,0,2,10.0,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.2,8,ìåñkìå,8,3
1979/1/1 16:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 17:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 18:00:00,0,8,1,,0,1,,0,1,,0,2,6.5,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.0,8,ìÏ,8,3
1979/1/1 19:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 20:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 21:00:00,4,8,1,,0,1,,0,1,,0,2,6.2,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,3.1,8,ñkñkêº,8,3
1979/1/1 22:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/1 23:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1979/1/2 00:00:00,0+,8,1,,0,1,,0,1,,0,2,4.0,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,2.9,8,ñkñkêº,8,3
1980/1/1 1:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 2:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 3:00:00,10,8,1,,0,1,,0,1,,0,2,7.0,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,8.4,8,ñkñkêº,8,3
1980/1/1 4:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 5:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 6:00:00,10-,8,1,,0,1,,0,1,,0,2,6.1,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,7.7,8,ñk,8,3
1980/1/1 7:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 8:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 9:00:00,10-,8,1,,0,1,,0,1,,0,2,5.4,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,9.7,8,ñk,8,3
1980/1/1 10:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 11:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 12:00:00,5,8,1,,0,1,,0,1,,0,2,8.6,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,10.3,8,ñkñkêº,8,3
1980/1/1 13:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 14:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 15:00:00,7,8,1,,0,1,,0,1,,0,2,9.2,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,7.4,8,ñk,8,3
1980/1/1 16:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 17:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 18:00:00,9,8,1,,0,1,,0,1,,0,2,7.5,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,4.3,8,ñk,8,3
1980/1/1 19:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 20:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 21:00:00,5,8,1,,0,1,,0,1,,0,2,5.6,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,5.6,8,ñkñkêº,8,3
1980/1/1 22:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/1 23:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1980/1/2 00:00:00,0,8,1,,0,1,,0,1,,0,2,4.2,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,2.7,8,ñk,8,3
1981/1/1 1:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 2:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 3:00:00,0,8,1,,0,1,,0,1,,0,2,2.7,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,3.1,8,ñkñkêº,8,3
1981/1/1 4:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 5:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 6:00:00,0,8,1,,0,1,,0,1,,0,2,1.6,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.4,8,ñkêº,8,3
1981/1/1 7:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 8:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 9:00:00,1,8,1,,0,1,,0,1,,0,2,1.9,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,2.3,8,ñkñkêº,8,3
1981/1/1 10:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 11:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 12:00:00,6,8,1,,0,1,,0,1,,0,2,7.2,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,0.7,8,ñkñkêº,8,3
1981/1/1 13:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 14:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 15:00:00,4,8,1,,0,1,,0,1,,0,2,7.8,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,3.0,8,ìÏìå,8,3
1981/1/1 16:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 17:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 18:00:00,8,8,1,,0,1,,0,1,,0,2,7.8,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,2.8,8,ìåìÏìå,8,3
1981/1/1 19:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 20:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 21:00:00,3,8,1,,0,1,,0,1,,0,2,5.9,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,2.9,8,ìå,8,3
1981/1/1 22:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/1 23:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1981/1/2 00:00:00,6,8,1,,0,1,,0,1,,0,2,5.1,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,1.7,8,ñkìå,8,3
1982/1/1 1:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1982/1/1 2:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1982/1/1 3:00:00,10-,8,1,,0,1,,0,1,,0,2,4.6,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,3.6,8,ñkñkêº,8,3
1982/1/1 4:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1982/1/1 5:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1982/1/1 6:00:00,1,8,1,,0,1,,0,1,,0,2,3.1,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,2.3,8,ñkñkêº,8,3
1982/1/1 7:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1982/1/1 8:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1982/1/1 9:00:00,10-,8,1,,0,1,,0,1,,0,2,3.7,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,4.8,8,ñkñkêº,8,3
1982/1/1 10:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1982/1/1 11:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1982/1/1 12:00:00,0,8,1,,0,1,,0,1,,0,2,9.2,8,1,0,1,8,1,,,0,2,,,0,1,,,0,1,0.6,8,ñkêº,8,3
1982/1/1 13:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
1982/1/1 14:00:00,,0,1,,0,1,,0,1,,0,2,,0,1,0,1,8,1,,,0,2,,,0,1,,,0,1,,0,,0,3
